Component,SubComponent,Team,Type,CO,Stable,Maturity,ProjectType,Segment,MarketingNames,DeploymentRestrictions,Parallelizable,Folder,TFSAreaPath,ToolCode,Maturity,Parallelizable,MarketingNames,Segment,ProjectType
Undefined,,Undefined,,,,,,,,,,
Shared utilities,,T-Primer,,LI Ziming,,,,,,,,
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-D,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-HXD,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-ND,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-NP,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-P,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-XD,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-XP,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,Probes,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPQ-XS,Commercial,TRUE,Quicksilver Probe,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-B,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-C,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-D,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-HXD,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-NB,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-NC,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-ND,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-NP,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-NT,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-P,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-T,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-XD,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-XP,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPC,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MRPC-XT,Commercial,TRUE,,Wireline-ES,3RP
MDT,MRPP,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MdtRcm,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MdtRcm,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT\RCM
MDT,MdtFlowline,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MdtFlowline,HFE,ApplicationFamily,Tao Zhang,,Commercial,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT\MdtFlowline
MDT,MDPC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MDPC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT
MDT,MDPC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MDPC-BB,PreAlpha,TRUE,,Wireline-ES,3RP
MDT,MDCP,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MDCP,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT
MDT,MDCP,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MDCP-BA,PreAlpha,TRUE,,Wireline-ES,3RP
MDT,MDCC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications
MDT,MDCC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT
MDT,MDCC,HFE,ApplicationFamily,,,Commercial,3RP,Wireline-ES,,,,HzApplications,,MDCC-DA,PreAlpha,TRUE,,Wireline-ES,3RP
MDT,ChdtUI,HFE,ApplicationFamily,,,PreAlpha,3RP,Wireline-ES,,,,HzApplications
MDT,ChdtUI,HFE,ApplicationFamily,,,PreAlpha,3RP,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\MDT
MAST,,SKK,ApplicationFamily,Jiaping Li,,,3RP,Wireline-ES,SonicScanner,,,HzApplications
MAST,,SKK,ApplicationFamily,Jiaping Li,,,3RP,Wireline-ES,SonicScanner,,,HzApplications,Maxwell\Application\SKK\MAST
MAST,,SKK,ApplicationFamily,Jiaping Li,,,3RP,Wireline-ES,SonicScanner,,,HzApplications,,MAST-B,Commercial,TRUE,SonicScanner,Wireline-ES,3RP
MAST,,SKK,ApplicationFamily,Jiaping Li,,,3RP,Wireline-ES,SonicScanner,,,HzApplications,,MAST-H,Commercial,TRUE,SonicScanner,Wireline-ES,3RP
SRFE_IE,,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,USIT_Processing,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,NGICalibrationCheck,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,EmitComputationCpp,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,EmitComputationCppTest,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,armadilloEmit,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
SRFE_IE,matlibEmit,ApplicationsIE,Common,,,,Sustaining,,,,,HzApplications
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,Maxwell\Application\HFE\TALN
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTDT-A,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTPC-B,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTPO-A,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTTA-A,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTTC-A,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,FTTC-B,,FALSE,,Wireline-ES,Orphaned
TALN,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications,,TNPC-C,,FALSE,,Wireline-ES,Orphaned
TALN,Common,ORPHANED,ApplicationFamily,Tao Zhang,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,Obsolete_SPI,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,FTWT,ORPHANED,ApplicationFamily,Tao Zhang,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,Obsolete_SOI,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,TNPC,ORPHANED,ApplicationFamily,Tao Zhang,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,Obsolete_DVRod,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
TALN,Obsolete_FTQP,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications
ACTiveCT,,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,ACTiveCT;iMax,,,HzApplications\ACTiveCT
ACTiveCT,,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,ACTiveCT;iMax,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT
ACTiveCT,DFLO,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,DFLO,,,HzApplications\ACTiveCT
ACTiveCT,DFLO,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,DFLO,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT\DFLO
ACTiveCT,DFLO,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,DFLO,,,HzApplications\ACTiveCT,,PTC-DFLO_MAIN,PreCommercial,TRUE,DFLO,CoiledTubing,NPD
ACTiveCT,DFLO,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,DFLO,,,HzApplications\ACTiveCT,,PTC-DFLO_LOWER,PreCommercial,TRUE,DFLO,CoiledTubing,NPD
ACTiveCT,iControl,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iControl;OptiFire,,,HzApplications\ACTiveCT
ACTiveCT,iControl,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iControl;OptiFire,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT\iControl
ACTiveCT,iControl,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iControl;OptiFire,,,HzApplications\ACTiveCT,,PTC-OptiFIRE,PreCommercial,TRUE,iControl;OptiFire,CoiledTubing,NPD
ACTiveCT,ACTiveCT_Common,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,ACTiveCT;iMax,,,HzApplications\ACTiveCT
ACTiveCT,ACTiveCT_Common,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,ACTiveCT;iMax,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT\Common
ACTiveCT,PTC-Rugged,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,PTC-Rugged,,,HzApplications\ACTiveCT
ACTiveCT,PTC-Rugged,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,PTC-Rugged,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT\ACTR
ACTiveCT,PTC-Rugged,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,PTC-Rugged,,,HzApplications\ACTiveCT,,ACTR-DCM,PreCommercial,TRUE,PTC-Rugged,CoiledTubing,NPD
ACTiveCT,PTC-Rugged,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,PTC-Rugged,,,HzApplications\ACTiveCT,,ACTR-PT,PreCommercial,TRUE,PTC-Rugged,CoiledTubing,NPD
ACTiveCT,PTC-Rugged,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,PTC-Rugged,,,HzApplications\ACTiveCT,,ACTR-TC,PreCommercial,TRUE,PTC-Rugged,CoiledTubing,NPD
ACTiveCT,iFC_Power,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iFC Power,,,HzApplications\ACTiveCT
ACTiveCT,iFC_Power,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iFC Power,,,HzApplications\ACTiveCT,Maxwell\Application\HCS\ACTiveCT\iFC_Power
ACTiveCT,iFC_Power,HCS,ApplicationFamily,Ben Thomas,,PreCommercial,NPD,CoiledTubing,iFC Power,,,HzApplications\ACTiveCT,,ACTR-MHA-PWR,PreCommercial,TRUE,iFC Power,CoiledTubing,NPD
ACTivePS,,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS
ACTivePS,IOLA,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS
ACTivePS,IOLA,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS,Maxwell\Application\SKK\ACTivePS\IOLA
ACTivePS,IOLA,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS,,IOLA-CA,Commercial,TRUE,,CoiledTubing,Sustaining
ACTivePS,IOLR,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS
ACTivePS,IOLR,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS,Maxwell\Application\SKK\ACTivePS\IOLR
ACTivePS,IOLR,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,CoiledTubing,,,,HzApplications\ACTivePS,,IOLR-A,Commercial,TRUE,,CoiledTubing,Sustaining
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,Maxwell\Application\HFE\ADN
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,,ADN4,Commercial,TRUE,ADN;adnVISION,DnM,Sustaining
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,,ADN6C,Commercial,TRUE,ADN;adnVISION,DnM,Sustaining
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,,ADN8,Commercial,TRUE,ADN;adnVISION,DnM,Sustaining
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,,ADN8D,Commercial,TRUE,ADN;adnVISION,DnM,Sustaining
ADN,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,ADN;adnVISION,,,HzApplications\ADN,,SADN8,Commercial,TRUE,ADN;adnVISION,DnM,Sustaining
AIM,,SHTC,ApplicationFamily,Kenzo Hara,,Obsolete,Sustaining,DnM,,,,HzApplications\AIM
AIM,,SHTC,ApplicationFamily,Kenzo Hara,,Obsolete,Sustaining,DnM,,,,HzApplications\AIM,Maxwell\Application\SHTC\AIM
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,Maxwell\Application\HFE\AIT
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,Maxwell\Application\HFE\ZAIT
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,AIT-C,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,AIT-D,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,AIT-H,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,AIT-M,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,QAIT-A,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,SAIT-A,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,ZAIT-C,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,ZAIT-D,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,ZAIT-E,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,ZAIT-F,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT,,ZAIT-H,Commercial,TRUE,AIT;Array Induction Tool;RT Scanner;3D Scanner,Wireline-ES,3RP
AIT,AIT_Sub,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT
AIT,AIT_TnD,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT
AIT,ZAIT_Sub,HFE,ApplicationFamily,Rick Brunson,,Commercial,3RP,Wireline-ES,AIT;Array Induction Tool;RT Scanner;3D Scanner,,,HzApplications\AIT
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation,Maxwell\Application\HFE\PGGT-UPCT
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation,,PGGT-CC,Commercial,TRUE,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,Wireline-PS,Sustaining
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation,,PGGT-D,Commercial,TRUE,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,Wireline-PS,Sustaining
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation,,PGGT-E,Alpha,TRUE,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,Wireline-PS,Sustaining
PGGT-UPCT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-PS,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,,,HzApplications\Analog_Correlation,,UPCT-A,Commercial,TRUE,PGGT;Powered Gun Gamma Ray Tool;UPCT;Universal Perforating and Correlation Tool,Wireline-PS,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,Maxwell\Application\HFE\APS
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,APS-C,Commercial,TRUE,APS,Wireline-ES,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,APS-C30,Commercial,TRUE,APS,Wireline-ES,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,HAPS-C,Commercial,TRUE,APS,Wireline-ES,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,APS-C-EFTB,Commercial,TRUE,APS,Wireline-ES,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,APS-C30-EFTB,Commercial,TRUE,APS,Wireline-ES,Sustaining
APS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,APS,,,HzApplications\APS,,HAPS-C-EFTB,Commercial,TRUE,APS,Wireline-ES,Sustaining
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,Maxwell\Application\HFE\ARC
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,,ARC3,Commercial,TRUE,ARC;arcVISION,DnM,3RP
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,,ARC5,Commercial,TRUE,ARC;arcVISION,DnM,3RP
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,,ARC6,Commercial,TRUE,ARC;arcVISION,DnM,3RP
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,,ARC8,Commercial,TRUE,ARC;arcVISION,DnM,3RP
ARC,,HFE,ApplicationFamily,Steven McCluney,,Commercial,3RP,DnM,ARC;arcVISION,,,HzApplications\ARC,,ARC9,Commercial,TRUE,ARC;arcVISION,DnM,3RP
ARX,,ORPHANED,ApplicationFamily,Steven McCluney,,Alpha,Orphaned,DnM,ARX;Venus-R,,,HzApplications\ARX
ARX,,ORPHANED,ApplicationFamily,Steven McCluney,,Alpha,Orphaned,DnM,ARX;Venus-R,,,HzApplications\ARX,Maxwell\Application\HFE\ARX
ARX,,ORPHANED,ApplicationFamily,Steven McCluney,,Alpha,Orphaned,DnM,ARX;Venus-R,,,HzApplications\ARX,,ARX4,Alpha,TRUE,ARX;Venus-R,DnM,Orphaned
ARX,,ORPHANED,ApplicationFamily,Steven McCluney,,Alpha,Orphaned,DnM,ARX;Venus-R,,,HzApplications\ARX,,ARX6,Alpha,TRUE,ARX;Venus-R,DnM,Orphaned
BasicLoggingEqpt,,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,Maxwell\Application\HCS\Basic and Critical Eqpt\Sensor Heads and Subs
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,,ACTS-B,Commercial,TRUE,ACTS-B,Wireline-ES,Sustaining
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,,DWCH-HA,Commercial,TRUE,DWCH-HA,Wireline-ES,Sustaining
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,,ETCS-AA,Commercial,TRUE,ETCS-AA,Wireline-ES,Sustaining
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,,ETCS-JA,Commercial,TRUE,ETCS-JA,Wireline-ES,Sustaining
BasicLoggingEqpt,HeadsWithSensors,HCS,ApplicationFamily,Kevin Wu,,Commercial,Sustaining,Wireline,,,,HzApplications\BasicLoggingEqpt,,FTWC-A,Commercial,TRUE,FTWC-A,Wireline-ES,Sustaining
