Project Name,Checkpoint Name,Created On,EncodedFileName,Lines,Statements,Percent Comment Lines,Percent Documentation Lines,"Classes, Interfaces, Structs",Methods per Class,Calls per Method,Statements per Method,Line Number of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9
temp_horizon_csharp,source,20-Dec-16,4d7d90de32ce9bcb47ba976a7914a250d27537794f3b28f8f832315e5ae48605,59,19,45.8,0,1,2,0.5,1.5,42,1,48,2,0.42,1,14,2,3,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,79d70b36ff87ac3afe6ec5965dea607700b7aab78f8d2744f850d54cda91b96e,4033,1753,17.7,9,1,82,7.07,19.63,2883,29,2587,8,2.6,5.83,18,125,909,355,215,98,27,4,2,0
temp_horizon_csharp,source,20-Dec-16,2fe4f4f77ccdc7302cfa4a2b13528624f3589daffa26d92836642f0117ddb5e1,844,478,9.6,0.4,1,19,15.58,23.89,626,18,247,5,2.71,4.37,5,19,232,80,136,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,77eae08aa8342a966ce24f195d0f7d2c8a8d09edbdbe39ff195ac9e2e1965ab4,2909,1835,14.1,2.2,3,19,3.16,28.84,1263,30,2228,7,3.57,4.98,34,124,180,185,1080,201,30,1,0,0
temp_horizon_csharp,source,20-Dec-16,8fb9cb179a4bfe027a086c1ee2b99fc3227355f1828d3cc156af08c2adfdce43,1160,555,13.4,8.4,1,30,5.5,15.63,569,13,531,9+,2.55,3.74,20,64,275,94,45,30,11,8,7,1
temp_horizon_csharp,source,20-Dec-16,028ff5728a7d334d920163375e43ab13b3a2f951e624f1eb859b9f46c661d8bc,93,23,72,3.2,1,1,0,0,43,1,43,1,0.87,1,3,20,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,748b250d2784176276d5d0a89c181ceee818784d0ee5d067603ae685a0e48c36,949,458,10.3,8.1,1,24,6.08,16.46,528,11,618,5,2.19,4.04,11,52,280,75,34,6,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a61e2265f789cf036168a5684f68a565de9c2596668a0dee3fe34130a6b29864,622,223,26.4,10.9,1,23,2.7,7.35,299,8,419,5,2.14,2.57,9,33,120,44,13,4,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,153e30a4f5bdfdff8f469f08fe2e330ab25938bd8cd785ba0865185d700f24c8,767,495,7.2,0,1,46,6.26,8.74,35,1,37,2,1.8,1,5,88,402,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,708bd89ae3917161a6098a274b7b8caa0f865e73726aae04ed9756c41ea204f8,269,139,26.8,0,1,10,7.8,11.2,68,1,152,4,2.27,1,7,20,50,53,9,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e567f9b262393ba59f1ed4467d8f0533e6c99f4c30e98d182f662b94722a18a8,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d6f5c442633094b86422ed8a20fd8c77534575e81f78d5720852cc985b46db77,67,29,25.4,14.9,1,4,0.5,2,40,2,42,4,1.59,1.25,6,12,3,4,4,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,b6e2a32f1d81a11f39e8bad552d129a5e183317597d19d896a756c68a4406009,426,84,56.8,3.3,1,8,2.63,7.5,180,9,225,4,1.95,3.25,6,18,42,10,8,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,89e7f0362e007f92d14c71cb26c7a5a1df1cd14ae6a532dbec530dab15677c45,99,20,33.3,18.2,1,4,1.25,2.75,82,4,72,4,1.7,2.25,3,6,7,2,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ba32655894d4e865071a73ab9f51e5bb098a2ffb6747216651425b212267f453,40,15,52.5,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,cd3b7e920ce222c4f4ec95c66f0540b05d91eb7c1a62c3164212566ce21474e3,486,197,10.5,6.2,3,4,6.92,13.5,393,12,417,8,2.7,5.55,11,24,87,28,14,19,4,6,4,0
temp_horizon_csharp,source,20-Dec-16,aa4d5d5601e52b57b30906ece460ca4ed95423753483a05fd86ab7fa88e8eae3,397,144,16.1,10.3,2,4,5.75,15.25,159,25,233,6,2.78,7.63,8,14,38,42,30,8,4,0,0,0
temp_horizon_csharp,source,20-Dec-16,9ee934bdc5ebd7968e2377d7d50707b191032af155fc363b0ee3c5a827ecefe5,399,149,15.5,9.8,2,4,5,16.13,177,27,208,6,3.17,7.38,8,12,19,56,24,22,8,0,0,0
temp_horizon_csharp,source,20-Dec-16,cc8556d9156da3f8189774b49f35689025c894d3f253816c15e3f028239d2e95,158,51,15.2,17.1,2,3,0.67,5.33,70,10,77,5,2.35,3.83,8,11,8,7,13,4,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,892c40ffb832765cb55cb3faf54354d061efe9d3a6ce68659d5f0b08ed33a393,394,148,21.6,8.6,2,2,18.25,33,142,28,259,6,2.91,11,9,5,40,51,27,11,5,0,0,0
temp_horizon_csharp,source,20-Dec-16,1ea24b5cea8cede6b6d87c11b5909f36edcb70c6ecb26ab563d3030d42ed8401,849,310,9.5,14.4,7,3,7.1,11.38,198,11,104,4,2.33,5.9,19,52,84,119,36,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,0eb650909c66c34031328f3cd4091d832da86acc45d12e0b3f080966ecfb82ed,398,147,14.1,11.3,2,5,3.5,12.5,154,15,206,6,2.89,6,8,14,31,40,43,9,2,0,0,0
temp_horizon_csharp,source,20-Dec-16,bbd46cc56754c437809428a14ac6366ead8c03efece55f0130eae28b7dfa7ad9,361,188,19.7,0,4,4.25,7.82,8.29,49,1,51,2,1.68,1,13,34,141,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,53ce1cbaf2b8736d2762eb2043ecd0184535d2072956d6795ff056e61d5b73ce,153,74,22.2,0,7,1,8.29,6.14,38,1,40,2,1.35,1,17,14,43,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d2ce61fcb7f2e37c91a2cf4d3311527c41b87f4e098587da35b2edc0ed5aa828,256,144,13.3,0,4,3.25,6.77,8.08,40,1,42,2,1.64,1,13,26,105,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d0c86d7540a814f7680ccf96286e9f18c397b8588f7acf4e81edbb3fe85563bd,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,54458e4d54bf2087363192ca813d57c3a805ee14d2e80288a86cd1eb74376f8d,40,15,52.5,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ccfce57c3867104ebd359c91ede181a9f9fb3b5fa30c8291172f3cff4930f572,70,14,74.3,0,0,0,0,0,,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,45f99b3aead05fac88734661949c2669c26f92817e6c61cc4ddc2d1d06efa265,1263,506,38.6,0.6,1,16,6.5,27.56,802,6,160,4,1.95,1.75,5,60,413,9,19,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,b306765e045418b2d35c49b9107add52d14e08e321219949a3335952a0f96828,77,35,32.5,0,1,4,4.5,5.25,33,1,35,2,1.43,1,6,8,21,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,dde7bdde3113d8d8a17e9d4fa6664d107ffccd6e47b1e3b90803b61debd14ebf,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,08283d54dc0586d0daa80cafbe1b5e2b5c37f48d2ffd689b76c7c4d79b876855,62,14,71,0,0,0,0,0,,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,99b86abd6d8881c1d13f7f240e2de0a1e263392453c30d7dd1bc82bcb0853f9b,232,112,11.2,5.6,1,16,2.88,5.13,161,5,73,3,1.82,1.94,11,19,61,21,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,44c9a2225450ae80dfdc5a8d2b56b808f1ff995799797b8bcf9a2f0dadb46256,244,167,19.7,4.5,1,2,10,73,14,3,18,3,1.87,2,2,19,145,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,7a4b263d275e8fcf52e46e582c6360d5ecc2ee103958fa7325e2385f8e36cc5a,76,64,2.6,0,2,7,0.71,1.64,27,5,33,4,1.7,1.18,8,17,31,2,6,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9fdc1b546024de2bfcfc43cc799c73ca2e503d83508dd0f4de8609b33fbcaee7,135,46,31.9,14.8,1,6,2.83,5,57,3,62,4,1.61,1.5,8,8,25,4,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,02a436bc149a742a36495fe5ceb18c344cb85747ec05469af9e9dff8c5142ea0,118,39,33.9,13.6,1,5,2.4,4.8,58,3,63,4,1.49,1.4,8,7,22,1,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,bf0f972af14a47b340172e7d9a0380b4d787ac1b0f68ef3a98bef065753df014,126,40,32.5,12.7,1,5,2.6,5,63,3,68,4,1.5,1.4,8,7,23,1,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,60b36d6f43056139caa80aa5f1ebb984559e0bf999fbf14e959df9319f091de5,20,8,20,15,1,0,0,0,,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,977e708b23a213a79ceaa3163d8a9a76757c733b17cbe6ab2107675d4adf88ac,738,367,4.2,1.2,1,53,2.74,5.38,584,12,693,7,2.42,2.81,18,62,136,80,52,10,6,3,0,0
temp_horizon_csharp,source,20-Dec-16,3a06634a1737d27cf1f6f9f71fd01e3b0df742fb95fabac4162274746d25a59d,113,62,7.1,2.7,1,9,1.56,3.56,70,2,47,3,1.27,1.22,18,12,29,3,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,58bb5e2ec11d2bba5ddfcc1008badee42c6a2283e5c6241e766f5e66f118ba33,76,35,10.5,3.9,1,6,1.17,4,17,2,22,3,1.94,1.83,4,7,11,13,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,414706eff87c16ca82bfb8dc20f81088f0839022e5b32b7cca9df6f743fe80f8,179,84,11.2,1.7,1,12,1.83,4.58,37,12,51,5,2.15,2.64,13,12,26,18,12,3,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,78ea82d85837c4d5d6b112cd5934f40b91d062183f783def8982d0b60d3ce357,103,34,5.8,34,1,10,0.7,2.1,65,2,45,4,1.47,1.22,8,9,12,3,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,1b6c1c607cfe4960c9d71bd52e8600d1c384b8c974a202fc1774e3a81b285b24,130,67,3.1,0,1,7,3.14,4.71,94,7,111,5,1.81,2.43,8,24,15,14,5,1,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a0699a83a7dd816e648332d06eb6a4e9af52bc36cb0b385e5dc5a67ddb84d8cd,265,114,5.7,13.2,11,2,1.32,3.32,76,11,81,3,1.75,2.45,19,22,42,31,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,94fc6540d29542c1cc1ef9fc1d833bb0d68f0fd1f4a3457d977911486742a7a2,17,6,23.5,0,0,0,0,0,,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f369982092f6e9ead946f790957ee8609e4ed005dcaf4881d48758e9c011e349,39,20,23.1,7.7,1,4,0.5,1.5,27,2,18,2,1.2,1.17,6,4,10,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,cb5252ec6960a5e6d89b2524ba0c5787b79682633d58219635b933c1153fe630,27,17,22.2,0,1,5,0,0.8,5,1,5,2,1.47,1,2,5,10,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,22503d762fea411180629c1cbad685b7e5b20bac262c63493b6c0e546b30599b,27,19,40.7,0,1,4,0,0,11,1,11,2,1.05,1,7,4,8,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,aea91938b5f21ee9ff2b50c8e69a3070b25bbbd79625720421c2694eb11a15c7,234,110,10.3,4.7,1,11,4.27,7.73,61,11,123,6,2.45,3.5,9,14,42,22,11,10,2,0,0,0
temp_horizon_csharp,source,20-Dec-16,598feb3f3fee7582ae26c30298487ef17fc24be4c9d684cef3c2bd3d21e642ef,50,61,18,0,1,18,0,0.06,19,1,19,2,1.44,1,8,18,35,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,924c22fba586e95de6e22a7303ce8054bd608bc84a16c2153773dd4ce67443da,733,15,5.5,0.4,1,1,99,0,,0,25,1,0.27,0,11,4,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9b7ca82612e2d467c0dd42709dd45e52660fdd30d3ac0f7eee64b73bb78c048d,31,14,12.9,0,1,2,0,2,14,2,17,4,1.36,1.5,6,2,2,3,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,4833f5c60714ba59a28c747fc21a37f73dafa6b43c2a0ad8fae2711f25ed81e5,19,8,21.1,0,1,1,1,1,10,1,12,2,0.38,1,6,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,440b4174320e74e967c1bdef74defa3b70ef7f3585027174b81518e34f3bb93e,17,8,23.5,0,1,5,0,0,,0,7,1,0.63,0,3,5,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,cb414bc592cadf73366d962ba4eae22f6b9426e83993f6ce7a511c7193c83fc8,15,10,26.7,0,1,2,0,0,8,1,8,2,1,1,4,2,4,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,238d64f3ceb9baeef1b1e344febd9e7a07346c52c4d1f318e69ce4f4a46d22a4,33,25,33.3,9.1,1,6,0,0,20,1,20,2,1.2,1,7,6,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,235fb57e4d4203fe9dba74d8e2711cacdb042e94fdf7603dfd251073cc44bef5,59,46,10.2,0,1,8,0.13,2.5,32,5,38,4,1.89,1.31,8,8,19,3,8,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,06a7daaaafb0a08bbbea5d430617d8d5761a96bb7f59e03979a63d98facd5ac9,268,144,9.3,1.1,1,17,3.18,6.24,82,17,109,7,2.58,2.61,12,24,49,25,10,13,7,4,0,0
temp_horizon_csharp,source,20-Dec-16,33a5692c507b59c124d8dc436f905eba7c0b4ce144be5a7dbed98b4ce30206a3,75,17,65.3,0,0,0,0,0,,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,906d7ffd0d52c17716c8ffd450361b3e3450c44b5f5c76f4db0a232d1902bac1,63,29,20.6,15.9,1,4,0.5,2,40,2,42,4,1.59,1.25,6,12,3,4,4,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,405be1c784b44cc4b32727fce7850a31e1c1d75d97ab64860d1175a88502102d,110,65,8.2,0,1,15,0.47,1,21,1,21,3,1.63,1,4,31,15,15,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,06e874a6da43203195c04fc38f4327acb8cccd22a7df76cb38b4ef86db857f48,102,53,11.8,5.9,1,7,1.71,4.86,38,10,55,4,2,2.88,5,11,23,7,7,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,1f8f288fd9076c7bbc0f3f4135425d2b81f6b362d4d77861944a93bcab895a4d,250,78,6,16.8,15,1.07,0,1.06,26,1,36,5,2.86,1,6,7,14,25,17,9,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a12411ef25cfabd2d023616024c6fd6a164e0f6c52abc225f8ca9453e1f9c274,154,73,10.4,6.5,1,10,1.9,4.9,41,8,34,6,2.33,2.3,7,15,18,21,5,6,1,0,0,0
temp_horizon_csharp,source,20-Dec-16,84cf3b66c1337cb79b96efe5e8f78b71b17bd075ee8c8e65b149e42f5f1db5f7,98,26,20.4,3.1,2,2.5,0.4,2,67,2,75,3,1.08,1.2,9,7,9,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ccdc42e4e48c05caebb2f44b2f021e49fd856d5f18627f0b8b3f4220ac750aeb,5,0,80,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ef2409454bc77b29cd570a366fc5a0b50b95700806ef2791b82bcdfb7364b03e,208,97,6.3,1.4,1,12,5.08,6.25,87,5,104,7,2.32,1.75,6,14,44,20,7,2,3,1,0,0
temp_horizon_csharp,source,20-Dec-16,d1ef7aa68848154ade1dcda6aee2d7478abf07aa53c3cfb6f79d32945e29f624,96,46,8.3,10.4,1,4,6,8,46,4,58,4,1.91,2.5,10,4,14,16,2,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,1b01ed7c42e0774cf52a7e9925a9b259e50ada7080d8ecb9366b8064bf6fda78,158,78,5.7,0,1,18,1.22,2.67,26,5,29,3,1.82,1.56,7,23,25,23,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d00858b90ae23a1e413deddf573d07ec55f4a1c293c39709124ed9fb5ac17a20,474,231,7.2,2.1,1,28,4.68,6.43,125,10,396,7,2.32,2.68,14,37,101,45,19,8,2,5,0,0
temp_horizon_csharp,source,20-Dec-16,015aba157a4a664eb6854ad9d682cca6bed768d0aa1d7b9dc3d9d8d6657a593a,50,27,18,0,1,7,0.43,1.29,19,1,32,3,1.52,1,7,6,7,7,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3563e1d1139705fbdc82c578bfbc84a4127caadda26f13edb1c442e9777449af,75,25,21.3,4,1,6,1.33,1.5,23,1,38,3,1.4,1,6,7,8,4,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,6a3712d272778e1800d4fe7f2303db8a6efddc58286c6320b41c79a8cb517943,66,33,16.7,4.5,1,7,1,2.43,21,4,19,3,1.73,1.63,5,7,13,8,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e885fb5a3342d641b57e1992319bc7724fd6023a30ab62077431ddfdaf0d94e3,239,167,4.2,0,1,31,1.65,3.52,19,12,37,4,2.34,1.88,8,24,49,75,11,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9fd8c1fcd3345db63b14471271819fd7e2566a57a9718713b6f65e2043e94711,90,33,6.7,42.2,1,4,0.5,3,20,4,16,3,1.39,1.6,9,8,10,6,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,4957fac9ad1cf84d1a511cf963496c97402e5d8d166ff1e9f885e61ee3d4ee4d,40,30,10,0,1,8,0.38,1.5,9,1,9,3,1.9,1,2,8,11,9,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f9a49310c0c40148acb915e5e18cee6e3c41bcbd6b9cd63139d95aaae6d65cbf,43,31,9.3,0,1,7,0.43,1.71,14,1,24,3,1.68,1,6,7,9,9,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,d982827348914ba21e54acf175c244b60546eadf691ac3412f9a1139901704e5,183,88,10.4,3.8,1,18,1.39,2.67,72,5,103,4,1.84,1.84,12,20,30,22,4,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,ceaf5d2608bae4dfe0f24c808c687a223dde80d2c88c0dfe885e6a7664a60e01,63,40,17.5,4.8,1,12,0.42,1.42,19,1,32,3,1.92,1,5,8,12,15,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3a791126606fe9ab57bda6e4107400a2749a2e79f978384346639f971c90314f,98,31,12.2,19.4,1,11,0.55,0.91,32,2,20,2,1.19,1.08,6,13,12,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,874af0eb8e4c3272cb507e99fa82f97b190e43f604dd86fc8bb59baeb1131829,442,232,6.8,1.6,1,48,1.94,2.92,318,7,236,5,2.03,1.75,16,52,96,46,20,2,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9baad75a64960d4aad87910826d934ec964b354e0ae45d9006f932c811bd113e,183,80,1.6,3.8,1,11,2.82,5.18,87,6,104,4,1.74,2.09,11,12,45,11,1,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f9e3f404498fadc09b71b73ebbc8af8c1ef400fb4bd49acbeb052a0edee38abe,62,31,9.7,11.3,1,2,2.5,7.5,26,3,30,3,1.13,2,12,4,14,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,2007f9ed30af0430f42563c9919fc0c944bbc074e87cc2e6fb2c3da6e760191d,10,5,0,0,1,0,0,0,,0,8,1,0.2,0,4,1,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,821a04b294db8d4d96fd7a26b894b1775de558d36c6ab35b0904eb726d9a9539,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,872e25a1cde6da3921b92accfaddea6399074d3505c093811692c46598dd6407,155,99,0,1.9,1,23,0.65,2.04,124,5,105,5,2.07,1.33,7,25,29,33,2,3,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,66ee55fac7ece34b60ad0f9745ae834683bde68536f23c0956897d9716ee9c2c,127,59,4.7,0,1,9,1.44,4.56,58,7,19,4,2.03,2.78,5,11,25,13,5,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3167a73dc1a1f1da940fb0c4abf460c417877b0b078c27a342a74e78e2604938,90,51,0,0,1,9,0.78,2.56,74,5,81,4,1.75,1.67,4,19,17,8,3,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,c4975cf52208bed213cf8f9182c1a2ff719f977b3883080afc5812cf1effdcac,15,5,0,20,1,1,1,1,10,1,12,2,0.6,1,3,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,448c04ebab48ccbfaef9b92c4a6b6dd65588ab5b90c7e890e35494d1feeaa228,17,13,0,0,1,3,0.33,0.67,8,1,8,3,1.31,1,4,3,4,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,098b1976989cca05757a2c8c5f17ca589e05692cc9b3ca7dc90299b284aee38d,28,18,0,10.7,1,1,1,1,23,1,25,2,0.17,1,16,1,1,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,82c40e878cd55b22e3cc4f4fae232c77344143df85c7b843ffcaa9523d4b9b0b,96,53,0,0,2,4,1.25,4.13,28,4,34,5,1.96,2.13,6,10,24,8,3,2,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f0a0c693abf0235c9a7c294f6ebe89f11022d73a0f260bb74d7a7c3eea7356db,30,17,0,0,1,3,0.33,2.33,10,2,9,3,1.35,1.25,4,4,8,1,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,c9bfd34cfa39eb91ea32e4a13941e1e815eb499eb8fd6617e4c88d62e5418212,53,31,0,0,1,5,0,3.2,24,4,38,3,1.52,1.8,6,6,16,3,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f7238ef6fcbb2da193ea50da79c5e09a452db0ca96380cc809d6c770bd452a4c,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,a36556540844481eb1cbab1b82c5c1d980ced7c94e83e8e827eb16955999e9d8,80,51,2.5,0,1,2,8,15,24,1,26,2,1.41,1,9,12,30,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,9237a63aed595cd2c91d8674fd366e6bd1855e6c0cc0be77f2fbcabecc2a95a0,59,36,1.7,0,1,3,4.33,5.67,19,1,22,2,1.22,1,9,10,17,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,3f18b4124e494cae1f4c1e8919568ac65ee82a31569449f68d8c847c000f2881,36,15,47.2,0,0,0,0,0,,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,2ba10e6fd30d89ee4a4cee052482ab9953dbb68633f8f2ec6dcf54aa277d988f,8,2,0,0,0,0,0,0,,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,5401391337d04e0237575b02741d378d795638fce6ca213952e2b945b5ac5158,3,1,0,0,0,0,0,0,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,73a93028ca48f424ef7949bc36438d3c5451d82379cb140e2474ae95256a1916,77,33,0,11.7,4,2,0.38,0.88,11,1,11,3,1.12,1,10,12,8,3,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,92b054ed1508ff18cf4c2bd365b9013a5f92e0161b0c0502d4c6d6125b34d33b,34,17,0,0,1,2,0,5,18,3,22,3,1.59,2,3,4,7,3,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e4858fea36519ed4182fcad1445ad827fd5e88eaeac0db16c913b01731c683e7,15,7,0,0,0,0,0,0,,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,b24e8afe68a23c72af3670a06a2b30af6c2824f14b890c66d7ce72fe4c5d467c,135,41,0,34.1,1,12,0.58,1.42,86,6,96,6,1.59,2.17,7,17,10,3,2,1,1,0,0,0
temp_horizon_csharp,source,20-Dec-16,25508407f3b1feb7e7c09712ace3a7f6d6ecf630b5624fef79eff2e65b1c1233,25,14,0,0,1,2,0.5,1,21,1,21,3,0.86,1,8,2,2,2,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,57a1447fc0adfd3bab838bac6ca6792a3ec7d7a72ba9a758ac90872d07b127b6,17,7,0,0,0,0,0,0,,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,f80c079a5f18a002b17f4de657408600c6582c574423c198a19c9a6f078de195,11,5,0,0,1,0,0,0,,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,eeb6d67560b377b0fdbb99419ffa96cbd156136f82247937fdd328cf940b1b16,24,6,8.3,29.2,1,0,0,0,,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,589906af562c900174f88123753b00e3f972b9caa08bd04d34a425df6db928be,13,8,0,0,1,0,0,0,,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,070e71dcfda50a1c006a30f5498e7007f34617520f8494fa59751ecca4b8d300,24,10,0,0,1,0,0,0,,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,e7eaa95222381aae98aec9145986f02889a6bc145e090df4bcb9915e610b6dcf,12,7,0,0,1,0,0,0,,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,29ef26ea1e09ab6ee01ff2fb9675a0269f840d4b4afee20ff263fc0f3cedbeaf,27,14,0,22.2,1,0,0,0,,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0
temp_horizon_csharp,source,20-Dec-16,13dd185f85d6414a3a9f955dde6fe43eaa154fcf443403db13b5f99a35e20390,19,4,0,52.6,1,0,0,0,,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
